Site,Label,Concepticon_ID,Concepticon_Gloss
11748,short-81,1645,SHORT
11749,short-82,1645,SHORT
11750,short-83,1645,SHORT
11751,short-84,1645,SHORT
11752,short-85,1645,SHORT
11753,short-86,1645,SHORT
11754,short-87,1645,SHORT
11755,short-88,1645,SHORT
11756,short-89,1645,SHORT
11757,short-90,1645,SHORT
11758,short-91,1645,SHORT
11759,short-92,1645,SHORT
11760,short-93,1645,SHORT
11761,short-94,1645,SHORT
11762,short-95,1645,SHORT
11763,short-96,1645,SHORT
11764,short-97,1645,SHORT
11765,short-98,1645,SHORT
11766,short-99,1645,SHORT
11767,short-100,1645,SHORT
11768,short-101,1645,SHORT
11769,short-102,1645,SHORT
11770,short-103,1645,SHORT
11771,short-104,1645,SHORT
11772,short-105,1645,SHORT
11773,short-106,1645,SHORT
11774,short-107,1645,SHORT
11775,short-108,1645,SHORT
11776,short-109,1645,SHORT
11777,short-110,1645,SHORT
11778,short-111,1645,SHORT
11779,short-112,1645,SHORT
11780,short-113,1645,SHORT
11781,short-114,1645,SHORT
11782,short-115,1645,SHORT
11783,shoulder-ascertained,,
11784,shoulder-2,1482,SHOULDER
11785,shoulder-3,1482,SHOULDER
11786,shoulder-4,1482,SHOULDER
11787,shoulder-5,1482,SHOULDER
11788,shoulder-6,1482,SHOULDER
11789,shoulder-7,1482,SHOULDER
11790,shoulder-8,1482,SHOULDER
11791,shoulder-9,1482,SHOULDER
11792,shoulder-10,1482,SHOULDER
11793,shoulder-11,1482,SHOULDER
11794,shoulder-12,1482,SHOULDER
11795,shoulder-13,1482,SHOULDER
11796,shoulder-14,1482,SHOULDER
11797,shoulder-15,1482,SHOULDER
11798,shoulder-16,1482,SHOULDER
11799,shoulder-17,1482,SHOULDER
11800,shoulder-18,1482,SHOULDER
11801,shoulder-19,1482,SHOULDER
11802,shoulder-20,1482,SHOULDER
11803,shoulder-21,1482,SHOULDER
11804,shoulder-22,1482,SHOULDER
11805,shoulder-23,1482,SHOULDER
11806,shoulder-24,1482,SHOULDER
11807,shoulder-25,1482,SHOULDER
11808,shoulder-26,1482,SHOULDER
11809,shoulder-27,1482,SHOULDER
11810,shoulder-28,1482,SHOULDER
11811,shoulder-29,1482,SHOULDER
11812,shoulder-30,1482,SHOULDER
11813,shoulder-31,1482,SHOULDER
11814,shoulder-32,1482,SHOULDER
11815,shoulder-33,1482,SHOULDER
11816,shoulder-34,1482,SHOULDER
11817,shoulder-35,1482,SHOULDER
11818,shoulder-36,1482,SHOULDER
11819,shoulder-37,1482,SHOULDER
11820,shoulder-38,1482,SHOULDER
11821,shoulder-39,1482,SHOULDER
11822,shoulder-40,1482,SHOULDER
11823,shoulder-41,1482,SHOULDER
11824,shoulder-42,1482,SHOULDER
11825,shoulder-43,1482,SHOULDER
11826,shoulder-44,1482,SHOULDER
11827,shoulder-45,1482,SHOULDER
11828,shoulder-46,1482,SHOULDER
11829,shoulder-47,1482,SHOULDER
11830,shoulder-48,1482,SHOULDER
11831,shoulder-49,1482,SHOULDER
11832,shoulder-50,1482,SHOULDER
11833,shoulder-51,1482,SHOULDER
11834,shoulder-52,1482,SHOULDER
11835,shoulder-53,1482,SHOULDER
11836,shoulder-54,1482,SHOULDER
11837,shoulder-55,1482,SHOULDER
11838,shoulder-56,1482,SHOULDER
11839,shoulder-57,1482,SHOULDER
11840,shoulder-58,1482,SHOULDER
11841,shoulder-59,1482,SHOULDER
11842,shoulder-60,1482,SHOULDER
11843,shoulder-61,1482,SHOULDER
11844,shoulder-62,1482,SHOULDER
11845,shoulder-63,1482,SHOULDER
11846,shoulder-64,1482,SHOULDER
11847,shoulder-65,1482,SHOULDER
11848,shoulder-66,1482,SHOULDER
11849,shoulder-67,1482,SHOULDER
11850,shoulder-68,1482,SHOULDER
11851,shoulder-69,1482,SHOULDER
11852,shoulder-70,1482,SHOULDER
11853,shoulder-71,1482,SHOULDER
11854,shoulder-72,1482,SHOULDER
11855,shoulder-73,1482,SHOULDER
11856,shoulder-74,1482,SHOULDER
11857,shoulder-75,1482,SHOULDER
11858,shoulder-76,1482,SHOULDER
11859,shoulder-77,1482,SHOULDER
11860,shoulder-78,1482,SHOULDER
11861,shoulder-79,1482,SHOULDER
11862,shoulder-80,1482,SHOULDER
11863,shoulder-81,1482,SHOULDER
11864,shoulder-82,1482,SHOULDER
11865,shoulder-83,1482,SHOULDER
11866,shoulder-84,1482,SHOULDER
11867,shoulder-85,1482,SHOULDER
11868,shoulder-86,1482,SHOULDER
11869,shoulder-87,1482,SHOULDER
11870,shoulder-88,1482,SHOULDER
11871,shoulder-89,1482,SHOULDER
11872,shoulder-90,1482,SHOULDER
11873,shoulder-91,1482,SHOULDER
11874,shoulder-92,1482,SHOULDER
11875,shoulder-93,1482,SHOULDER
11876,shoulder-94,1482,SHOULDER
11877,shoulder-95,1482,SHOULDER
11878,shoulder-96,1482,SHOULDER
11879,shoulder-97,1482,SHOULDER
11880,shoulder-98,1482,SHOULDER
11881,shoulder-99,1482,SHOULDER
11882,shoulder-100,1482,SHOULDER
11883,shoulder-101,1482,SHOULDER
11884,shoulder-102,1482,SHOULDER
11885,shoulder-103,1482,SHOULDER
11886,shoulder-104,1482,SHOULDER
11887,shoulder-105,1482,SHOULDER
11888,shoulder-106,1482,SHOULDER
11889,shoulder-107,1482,SHOULDER
11890,shoulder-108,1482,SHOULDER
11891,shoulder-109,1482,SHOULDER
11892,shoulder-110,1482,SHOULDER
11893,shoulder-111,1482,SHOULDER
11894,shoulder-112,1482,SHOULDER
11895,shoulder-113,1482,SHOULDER
11896,shoulder-114,1482,SHOULDER
11897,shoulder-115,1482,SHOULDER
11898,ashamed-ascertained,,
11899,ashamed-2,3805,SHY OR ASHAMED
11900,ashamed-3,3805,SHY OR ASHAMED
11901,ashamed-4,3805,SHY OR ASHAMED
11902,ashamed-5,3805,SHY OR ASHAMED
11903,ashamed-6,3805,SHY OR ASHAMED
11904,ashamed-7,3805,SHY OR ASHAMED
11905,ashamed-8,3805,SHY OR ASHAMED
11906,ashamed-9,3805,SHY OR ASHAMED
11907,ashamed-10,3805,SHY OR ASHAMED
11908,ashamed-11,3805,SHY OR ASHAMED
11909,ashamed-12,3805,SHY OR ASHAMED
11910,ashamed-13,3805,SHY OR ASHAMED
11911,ashamed-14,3805,SHY OR ASHAMED
11912,ashamed-15,3805,SHY OR ASHAMED
11913,ashamed-16,3805,SHY OR ASHAMED
11914,ashamed-17,3805,SHY OR ASHAMED
11915,ashamed-18,3805,SHY OR ASHAMED
11916,ashamed-19,3805,SHY OR ASHAMED
11917,ashamed-20,3805,SHY OR ASHAMED
11918,ashamed-21,3805,SHY OR ASHAMED
11919,ashamed-22,3805,SHY OR ASHAMED
11920,ashamed-23,3805,SHY OR ASHAMED
11921,ashamed-24,3805,SHY OR ASHAMED
11922,ashamed-25,3805,SHY OR ASHAMED
11923,ashamed-26,3805,SHY OR ASHAMED
11924,ashamed-27,3805,SHY OR ASHAMED
11925,ashamed-28,3805,SHY OR ASHAMED
11926,ashamed-29,3805,SHY OR ASHAMED
11927,ashamed-30,3805,SHY OR ASHAMED
11928,ashamed-31,3805,SHY OR ASHAMED
11929,ashamed-32,3805,SHY OR ASHAMED
11930,ashamed-33,3805,SHY OR ASHAMED
11931,ashamed-34,3805,SHY OR ASHAMED
11932,ashamed-35,3805,SHY OR ASHAMED
11933,ashamed-36,3805,SHY OR ASHAMED
11934,ashamed-37,3805,SHY OR ASHAMED
11935,ashamed-38,3805,SHY OR ASHAMED
11936,ashamed-39,3805,SHY OR ASHAMED
11937,ashamed-40,3805,SHY OR ASHAMED
11938,ashamed-41,3805,SHY OR ASHAMED
11939,ashamed-42,3805,SHY OR ASHAMED
11940,ashamed-43,3805,SHY OR ASHAMED
11941,ashamed-44,3805,SHY OR ASHAMED
11942,ashamed-45,3805,SHY OR ASHAMED
11943,ashamed-46,3805,SHY OR ASHAMED
11944,ashamed-47,3805,SHY OR ASHAMED
